,DAY,Away,Home,Network,Date,Season,Game_id,Average Viewers (000),Away P2+ IMP,Home P2+ IMP,Away_DMA_TV_Households_Millions,Home_DMA_TV_Households_Millions,Total Viewership,Percent_Tickets_Sold,Total_All_Stars,Home_All_Star,Away_All_Star,Month,Day_of_Week,Home_Top_Jersey_Sellers,Away_Top_Jersey_Sellers,Holiday,Weekend,Weekday,Total_Top_Jersey_Sellers,Past_Playoff_Teams,Rivalry,Home_Pace_Rating,Away_Pace_Rating,Home_Elo,Away_Elo,Web_Viewing
1415,Fri,CHI,GSW,ESPN,2015-11-20,2015,21500187,2853,229,250,3.46,2.49,3332,1,5,3,2,11,4,2,3,0,0,1,5,0,0,103,100.1,1757.372879,1561.335298,239503
1416,Fri,TOR,LAL,Regional,2015-11-20,2015,21500188,0,0,95,2.86,5.48,95,1,3,1,2,11,4,1,2,0,0,1,3,0,0,99.1,96.2,1290.118215,1516.71751,59658
1417,Sat,SAC,ORL,Regional,2015-11-21,2015,21500189,0,21,18,1.38,1.52,39,0.7090098694683222,1,0,1,11,5,0,1,0,1,0,1,0,0,100.1,103.7,1346.700042,1384.18513,39764
1418,Sat,MIL,IND,Regional,2015-11-21,2015,21500190,0,12,28,0.9,1.09,40,0.8868153041563446,1,1,0,11,5,1,0,0,1,0,1,0,0,100.2,98.1,1540.747169,1413.840607,32504
1419,Sat,ATL,CLE,Regional,2015-11-21,2015,21500191,0,40,275,2.41,1.5,315,1,3,1,2,11,5,2,0,0,1,0,2,1,0,96.4,100.8,1645.790343,1545.9092779999999,59340
1420,Sat,WAS,DET,NBA TV,2015-11-21,2015,21500192,175,17,39,2.48,1.85,231,0.5913073957237995,2,1,1,11,5,0,2,0,1,0,2,0,0,98.7,101.8,1480.61121,1509.6814570000001,22991
1421,Sat,PHI,MIA,Regional,2015-11-21,2015,21500193,0,33,125,2.94,1.7,158,1,2,2,0,11,5,1,0,0,1,0,1,0,0,97,101.7,1475.476334,1250.699295,37676
1422,Sat,NYK,HOU,Regional,2015-11-21,2015,21500194,0,256,43,7.35,2.45,299,1,2,1,1,11,5,1,1,0,1,0,2,0,0,101.8,97.2,1535.348165,1336.460857,70313
1423,Sat,MEM,SAS,Regional,2015-11-21,2015,21500195,0,13.2,77,0.63,0.94,90.2,1,2,2,0,11,5,4,0,0,1,0,4,0,0,96.4,97,1694.6906809999998,1553.447924,39533
1424,Sun,TOR,LAC,Regional,2015-11-22,2015,21500196,0,0,43,2.86,5.48,43,1,3,1,2,11,6,2,2,0,1,0,4,0,0,99.4,96.2,1607.499975,1532.173833,54276
1425,Sun,BOS,BRK,Regional,2015-11-22,2015,21500197,0,53,87,2.42,7.35,140,0.6767426122264832,1,0,1,11,6,0,0,0,1,0,0,0,0,98.5,102.6,1434.398668,1501.201443,31872
1426,Sun,PHX,NOP,Regional,2015-11-22,2015,21500198,0,32,6,1.89,0.64,38,0.9778265251674868,1,1,0,11,6,1,0,0,1,0,1,0,0,100.2,101.9,1500.6323730000001,1484.575003,18881
1427,Sun,DAL,OKC,Regional,2015-11-22,2015,21500199,0,67,39.2,2.71,0.72,106.2,1,2,2,0,11,6,2,1,0,1,0,3,0,0,100.6,98.6,1571.199729,1533.502488,47183
1428,Sun,GSW,DEN,ESPN,2015-11-22,2015,21500200,912,426,12,2.49,1.63,1350,0.8469329156878099,3,0,3,11,6,0,2,0,1,0,2,0,0,99.8,103,1441.259392,1760.165582,136955
1429,Sun,POR,LAL,Regional,2015-11-22,2015,21500201,0,75,130,1.14,5.48,205,1,1,1,0,11,6,1,1,0,1,0,2,0,0,99.1,99.9,1289.4999300000002,1530.1282210000002,79063
1430,Mon,SAC,CHA,Regional,2015-11-23,2015,21500202,0,28,14.90909091,1.38,1.19,42.90909091,0.4848246579650888,1,0,1,11,0,1,1,0,0,1,2,0,0,99,103.7,1458.739491,1378.205767,43430
1431,Mon,ORL,CLE,Regional,2015-11-23,2015,21500203,0,19,193,1.52,1.5,212,1,1,1,0,11,0,2,0,0,0,1,2,0,0,96.4,100.1,1648.85935,1348.230017,74281
1432,Mon,NYK,MIA,NBA TV,2015-11-23,2015,21500204,227,219,170,7.35,1.7,616,1,3,2,1,11,0,1,1,0,0,1,2,0,1,97,97.2,1480.705001,1326.1658929999999,74257
1433,Mon,DET,MIL,Regional,2015-11-23,2015,21500205,0,35,16,1.85,0.9,51,0.3163434311054122,1,0,1,11,0,0,0,0,0,1,0,0,0,98.1,98.7,1452.7661050000002,1462.105732,40342
1434,Mon,PHI,MIN,Regional,2015-11-23,2015,21500206,0,39,47,2.94,1.74,86,0.17606943583384996,0,0,0,11,0,1,0,0,0,1,1,0,0,99.4,101.7,1377.843006,1245.5503720000002,34380
1435,Mon,PHX,SAS,Regional,2015-11-23,2015,21500207,0,41,79,1.89,0.94,120,1,2,2,0,11,0,4,0,0,0,1,4,0,1,96.4,101.9,1693.88475,1477.328888,62348
1436,Mon,OKC,UTA,Regional,2015-11-23,2015,21500208,0,41.2,23.7,0.72,0.92,64.9,1,2,0,2,11,0,0,2,0,0,1,2,0,0,95.4,100.6,1508.209624,1585.717717,36158
1437,Tue,IND,WAS,Regional,2015-11-24,2015,21500209,0,45,47,1.09,2.48,92,0.5215169974454706,2,1,1,11,1,2,1,0,0,1,3,0,0,101.8,100.2,1492.695381,1553.537727,34054
1438,Tue,BOS,ATL,TNT,2015-11-24,2015,21500210,1266,0,0,2.42,2.41,1266,1,3,2,1,11,1,0,0,0,0,1,0,0,0,100.8,102.6,1570.167993,1496.420388,46617
1439,Tue,DAL,MEM,Regional,2015-11-24,2015,21500211,0,65,19.36363636,2.71,0.63,84.36363636,0.9185385506926432,0,0,0,11,1,0,1,0,0,1,1,0,0,97,98.6,1564.731152,1526.299266,47262
1440,Tue,LAC,DEN,Regional,2015-11-24,2015,21500212,0,119,27,5.48,1.63,146,0.3841816758026625,1,0,1,11,1,0,2,0,0,1,2,0,0,99.8,99.4,1437.103605,1626.601089,27643
1441,Tue,CHI,POR,Regional,2015-11-24,2015,21500213,0,240,73,3.46,1.14,313,1,2,0,2,11,1,1,3,0,0,1,4,0,0,99.9,100.1,1524.157157,1574.438358,79567
1442,Tue,LAL,GSW,TNT,2015-11-24,2015,21500214,2717,0,0,5.48,2.49,2717,1,4,3,1,11,1,2,1,0,0,1,3,0,0,103,99.1,1762.294304,1290.614117,185498
1443,Wed,WAS,CHA,Regional,2015-11-25,2015,21500215,0,22,11,2.48,1.19,33,0.7889605283849662,1,0,1,11,2,1,2,0,0,1,3,0,0,99,101.8,1472.145869,1478.9539550000002,31064
1444,Wed,NYK,ORL,Regional,2015-11-25,2015,21500216,0,148,37,7.35,1.52,185,1,1,0,1,11,2,0,1,0,0,1,1,0,0,100.1,97.2,1356.535483,1316.885578,46143
1445,Wed,PHI,BOS,Regional,2015-11-25,2015,21500217,0,68,81,2.94,2.42,149,0.8887457044673539,1,1,0,11,2,0,0,0,0,1,0,0,1,102.6,101.7,1498.305878,1242.529319,56939
1446,Wed,MIA,DET,Regional,2015-11-25,2015,21500218,0,101,34,1.7,1.85,135,0.5140954383856592,3,1,2,11,2,0,1,0,0,1,1,0,0,98.7,97,1479.500044,1454.520263,40542
1447,Wed,CLE,TOR,Regional,2015-11-25,2015,21500219,0,241,0,1.5,2.86,241,1,3,2,1,11,2,2,2,0,0,1,4,0,0,96.2,96.4,1540.587313,1638.161888,81766
1448,Wed,MEM,HOU,NBA TV,2015-11-25,2015,21500220,307,17.1,60,0.63,2.45,384.1,1,1,1,0,11,2,1,0,0,0,1,1,0,0,101.8,97,1535.4859900000001,1573.7388310000001,36686
1449,Wed,SAC,MIL,Regional,2015-11-25,2015,21500221,0,40,15,1.38,0.9,55,0.5087888016241919,1,0,1,11,2,0,1,0,0,1,1,0,0,98.1,103.7,1423.126901,1397.3025710000002,31134
1450,Wed,ATL,MIN,Regional,2015-11-25,2015,21500222,0,38,97,2.41,1.74,135,0.4764414135151891,2,0,2,11,2,1,0,0,0,1,1,0,0,99.4,100.8,1383.916029,1547.29154,29121
1451,Wed,BRK,OKC,Regional,2015-11-25,2015,21500223,0,26,45.33333333,7.35,0.72,71.33333333,1,2,2,0,11,2,2,0,0,0,1,2,0,0,100.6,98.5,1576.989576,1426.665684,26919
1452,Wed,DAL,SAS,Regional,2015-11-25,2015,21500224,0,78,141,2.71,0.94,219,1,2,2,0,11,2,4,1,0,0,1,5,0,0,96.4,98.6,1697.2804469999999,1534.096088,75889
1453,Wed,NOP,PHX,Regional,2015-11-25,2015,21500225,0,11.1,79,0.64,1.89,90.1,0.8098033785654943,1,0,1,11,2,0,1,0,0,1,1,0,0,101.9,100.2,1477.5525890000001,1500.984523,24348
1454,Wed,UTA,LAC,Regional,2015-11-25,2015,21500226,0,36.1,120,0.92,5.48,156.1,1,1,1,0,11,2,2,0,0,0,1,2,0,0,99.4,95.4,1614.1514220000001,1524.364491,28010
1455,Fri,CLE,CHA,Regional,2015-11-27,2015,21500227,0,235,9.6,1.5,1.19,244.6,1,1,0,1,11,4,1,2,0,0,1,3,0,0,99,96.4,1468.1223710000002,1649.114954,74135
1456,Fri,MIL,ORL,NBA TV,2015-11-27,2015,21500228,226,11,53,0.9,1.52,290,0.7316141356255971,0,0,0,11,4,0,0,0,0,1,0,0,0,100.1,98.1,1378.864909,1412.973891,28435
1457,Fri,WAS,BOS,Regional,2015-11-27,2015,21500229,0,9,64,2.48,2.42,73,1,2,1,1,11,4,0,2,0,0,1,2,0,0,102.6,101.8,1517.833465,1469.436134,37979
1458,Fri,MIA,NYK,Regional,2015-11-27,2015,21500230,0,122,249,1.7,7.35,371,1,3,1,2,11,4,1,1,0,0,1,2,0,1,97.2,97,1316.297527,1481.493918,43835
1459,Fri,CHI,IND,Regional,2015-11-27,2015,21500231,0,171,58,3.46,1.09,229,1,3,1,2,11,4,1,3,0,0,1,4,0,0,100.2,100.1,1552.6186890000001,1556.070588,64906
1460,Fri,PHI,HOU,Regional,2015-11-27,2015,21500232,0,37,55,2.94,2.45,92,0.9170312932705622,1,1,0,11,4,1,0,0,0,1,1,0,0,101.8,101.7,1545.191573,1240.6210529999998,38601
1461,Fri,ATL,MEM,Regional,2015-11-27,2015,21500233,0,33,19.3,2.41,0.63,52.3,0.9519841050830621,2,0,2,11,4,0,0,0,0,1,0,0,0,97,100.8,1560.7927730000001,1569.844024,22194
1462,Fri,DET,OKC,Regional,2015-11-27,2015,21500234,0,67,50,1.85,0.72,117,1,3,2,1,11,4,2,0,0,0,1,2,0,0,100.6,98.7,1585.810153,1468.4218859999999,27643
1463,Fri,SAS,DEN,Regional,2015-11-27,2015,21500235,0,68,12,0.94,1.63,80,0.7876272513703994,2,0,2,11,4,0,4,0,0,1,4,0,0,99.8,96.4,1440.6968880000002,1700.7643480000002,40955
1464,Fri,GSW,PHX,NBA TV,2015-11-27,2015,21500236,648,345,65,2.49,1.89,1058,1,3,0,3,11,4,0,2,0,0,1,2,0,0,101.9,103,1471.470783,1764.40125,135062
1465,Fri,MIN,SAC,Regional,2015-11-27,2015,21500237,0,43,45,1.74,1.38,88,1,1,1,0,11,4,1,1,0,0,1,2,0,0,103.7,99.4,1387.421698,1394.809853,40560
1466,Fri,NOP,LAC,Regional,2015-11-27,2015,21500238,0,3,71,0.64,5.48,74,1,2,1,1,11,4,2,1,0,0,1,3,0,0,99.4,100.2,1635.665921,1481.467033,19770
1467,Sat,TOR,WAS,Regional,2015-11-28,2015,21500239,0,0,34,2.86,2.48,34,0.6546472784437021,3,1,2,11,5,2,2,0,1,0,4,1,0,101.8,96.2,1465.667165,1544.235602,38390
1468,Sat,BRK,CLE,Regional,2015-11-28,2015,21500240,0,69,173,7.35,1.5,242,1,1,1,0,11,5,2,0,0,1,0,2,0,0,96.4,98.5,1647.558034,1431.74121,62673
1469,Sat,DEN,DAL,NBA TV,2015-11-28,2015,21500241,145,13.2,43,1.63,2.71,201.2,1,0,0,0,11,5,1,0,0,1,0,1,0,0,98.6,99.8,1545.7995369999999,1436.682657,27250
1470,Sat,ATL,SAS,Regional,2015-11-28,2015,21500242,0,29,88,2.41,0.94,117,1,4,2,2,11,5,4,0,0,1,0,4,0,0,96.4,100.8,1709.0428920000002,1544.25703,55793
1471,Sat,NOP,UTA,Regional,2015-11-28,2015,21500243,0,2.1,22.4,0.64,0.92,24.5,1,1,0,1,11,5,0,1,0,1,0,1,0,0,95.4,100.2,1534.975859,1481.4849279999999,18712
1472,Sat,LAL,POR,Regional,2015-11-28,2015,21500244,0,92,121,5.48,1.14,213,1,1,0,1,11,5,1,1,0,1,0,2,0,0,99.9,99.1,1527.956008,1284.69587,61292
1473,Sat,SAC,GSW,Regional,2015-11-28,2015,21500245,0,88,350,1.38,2.49,438,1,4,3,1,11,5,2,1,0,1,0,3,0,0,103,103.7,1762.568218,1382.703432,173006
1474,Sun,MIL,CHA,Regional,2015-11-29,2015,21500246,0,4,0,0.9,1.19,4,0.4912197934685748,0,0,0,11,6,1,0,0,1,0,1,0,0,99,98.1,1473.863815,1427.835055,32560
1475,Sun,MIN,LAC,Regional,2015-11-29,2015,21500247,0,12,58,1.74,5.48,70,1,1,1,0,11,6,2,1,0,1,0,3,0,0,99.4,99.4,1638.360188,1379.592922,30036
1476,Sun,DET,BRK,Regional,2015-11-29,2015,21500248,0,39,48,1.85,7.35,87,0.4463117527633657,1,0,1,11,6,0,0,0,1,0,0,0,0,98.5,98.7,1438.393816,1461.631549,22359
1477,Sun,BOS,ORL,Regional,2015-11-29,2015,21500249,0,27,30,2.42,1.52,57,0.7201528175740209,1,0,1,11,6,0,0,0,1,0,0,0,0,100.1,102.6,1400.124982,1477.2607560000001,39879
1478,Sun,PHX,TOR,Regional,2015-11-29,2015,21500250,0,32,0,1.89,2.86,32,1,2,2,0,11,6,2,0,0,1,0,2,0,0,96.2,101.9,1533.1714630000001,1480.382717,51956
1479,Sun,PHI,MEM,NBA TV,2015-11-29,2015,21500251,125,44,13.3,2.94,0.63,182.3,0.6912633147524698,0,0,0,11,6,0,0,0,1,0,0,0,0,97,101.7,1562.650446,1237.284274,32417
1480,Sun,HOU,NYK,Regional,2015-11-29,2015,21500252,0,64,219,2.45,7.35,283,1,2,1,1,11,6,1,1,0,1,0,2,0,0,97.2,101.8,1312.969682,1546.622805,50913
1481,Sun,IND,LAL,Regional,2015-11-29,2015,21500253,0,37,130,1.09,5.48,167,1,2,1,1,11,6,1,1,0,1,0,2,0,0,99.1,100.2,1287.98085,1554.513513,172451
1482,Mon,HOU,DET,Regional,2015-11-30,2015,21500254,0,48,42,2.45,1.85,90,0.4839517300085123,2,1,1,11,0,0,1,0,0,1,1,0,0,98.7,101.8,1475.020644,1531.3590550000001,65074
1483,Mon,BOS,MIA,Regional,2015-11-30,2015,21500255,0,69,113,2.42,1.7,182,1,3,2,1,11,0,1,0,0,0,1,1,0,0,97,102.6,1463.873541,1505.921176,60304
1484,Mon,OKC,ATL,Regional,2015-11-30,2015,21500256,0,41.6,56,0.72,2.41,97.6,0.9690807336399402,4,2,2,11,0,0,2,0,0,1,2,0,0,100.8,100.6,1563.188923,1568.917362,44481
1485,Mon,SAS,CHI,NBA TV,2015-11-30,2015,21500257,329,84,185,0.94,3.46,598,1,4,2,2,11,0,3,4,0,0,1,7,0,0,100.1,96.4,1576.356792,1702.0874410000001,127532
1486,Mon,DEN,MIL,Regional,2015-11-30,2015,21500258,0,5,18,1.63,0.9,23,0.0885291446278784,0,0,0,11,0,0,0,0,0,1,0,0,0,98.1,99.8,1448.587939,1421.379005,31145
1487,Mon,GSW,UTA,Regional,2015-11-30,2015,21500259,0,355,64.2,2.49,0.92,419.2,1,3,0,3,11,0,0,2,0,0,1,2,0,0,95.4,103,1532.306957,1762.2005789999998,168775
1488,Mon,DAL,SAC,Regional,2015-11-30,2015,21500260,0,36,28,2.71,1.38,64,0.9561124906161576,1,1,0,11,0,1,1,0,0,1,2,0,0,103.7,98.6,1401.841059,1522.513639,53321
1489,Mon,POR,LAC,Regional,2015-11-30,2015,21500261,0,52,124,1.14,5.48,176,1,1,1,0,11,0,2,1,0,0,1,3,0,0,99.4,99.9,1643.7422589999999,1517.649556,50256
1490,Tue,WAS,CLE,NBA TV,2015-12-01,2015,21500262,364,78,202,2.48,1.5,644,1,2,1,1,12,1,2,2,0,0,1,4,0,0,96.4,101.8,1631.7548880000002,1485.740481,80528
1491,Tue,LAL,PHI,Regional,2015-12-01,2015,21500263,0,165,115,5.48,2.94,280,1,1,0,1,12,1,0,1,0,0,1,1,0,0,101.7,99.1,1253.4085890000001,1277.826445,170481
1492,Tue,PHX,BRK,Regional,2015-12-01,2015,21500264,0,59,68,1.89,7.35,127,0.4422512970900068,0,0,0,12,1,0,0,0,0,1,0,0,0,98.5,101.9,1437.681908,1465.43547,36728
1493,Tue,ORL,MIN,Regional,2015-12-01,2015,21500265,0,34,49,1.52,1.74,83,0.104980367844596,0,0,0,12,1,1,0,0,0,1,1,0,0,99.4,100.1,1374.646753,1405.300587,40622
1494,Tue,MEM,NOP,Regional,2015-12-01,2015,21500266,0,20.6,7.5,0.63,0.64,28.1,0.8995672022292049,1,1,0,12,1,1,0,0,0,1,1,0,0,100.2,97,1485.870542,1570.06223,23390
1495,Tue,DAL,POR,NBA TV,2015-12-01,2015,21500267,282,61,63,2.71,1.14,406,1,0,0,0,12,1,1,1,0,0,1,2,0,0,99.9,98.6,1512.7100050000001,1543.92817,87893
1496,Wed,GSW,CHA,Regional,2015-12-02,2015,21500268,0,247,40.11111111,2.49,1.19,287.11111111,1,3,0,3,12,2,1,2,0,0,1,3,0,0,99,103,1468.308593,1764.011883,168370
1497,Wed,LAL,WAS,Regional,2015-12-02,2015,21500269,0,82,50,5.48,2.48,132,1,2,1,1,12,2,2,1,0,0,1,3,0,0,101.8,99.1,1478.0189480000001,1301.924234,129105
1498,Wed,PHX,DET,Regional,2015-12-02,2015,21500270,0,57,38,1.89,1.85,95,0.4005307696159432,1,1,0,12,2,0,0,0,0,1,0,0,0,98.7,101.9,1481.3123380000002,1458.539314,35731
1499,Wed,PHI,NYK,Regional,2015-12-02,2015,21500271,0,45,196,2.94,7.35,241,1,1,1,0,12,2,1,0,0,0,1,1,0,0,97.2,101.7,1321.5368230000001,1243.264509,63921
1500,Wed,TOR,ATL,Regional,2015-12-02,2015,21500272,0,0,44,2.86,2.41,44,0.3918102731755971,4,2,2,12,2,0,2,0,0,1,2,0,0,100.8,96.2,1545.404354,1544.414377,51337
1501,Wed,DEN,CHI,Regional,2015-12-02,2015,21500273,0,19,174,1.63,3.46,193,1,2,2,0,12,2,3,0,0,0,1,3,0,0,100.1,99.8,1573.598716,1429.73944,68359
1502,Wed,NOP,HOU,NBA TV,2015-12-02,2015,21500274,254,9.8,44,0.64,2.45,307.8,0.9206867903627804,2,1,1,12,2,1,1,0,0,1,2,0,0,101.8,100.2,1550.518302,1486.004042,50697
1503,Wed,MIL,SAS,Regional,2015-12-02,2015,21500275,0,22,85,0.9,0.94,107,1,2,2,0,12,2,4,0,0,0,1,4,0,0,96.4,98.1,1707.724246,1439.517582,49075
1504,Wed,IND,LAC,NBA TV,2015-12-02,2015,21500276,349,43,98,1.09,5.48,490,1,2,1,1,12,2,2,1,0,0,1,3,0,0,99.4,100.2,1623.170941,1569.812531,33739
1505,Thu,OKC,MIA,TNT,2015-12-03,2015,21500277,1041,25.09090909,0,0.72,1.7,1066.09090909,1,4,2,2,12,3,1,2,0,0,1,3,0,0,97,100.6,1470.148651,1563.15206,50076
1506,Thu,DEN,TOR,Regional,2015-12-03,2015,21500278,0,11.36363636,0,1.63,2.86,11.36363636,1,2,2,0,12,3,2,0,0,0,1,2,0,0,96.2,99.8,1539.865958,1435.607324,60758
1507,Thu,ORL,UTA,Regional,2015-12-03,2015,21500279,0,30,35.9,1.52,0.92,65.9,0.9333031992366028,0,0,0,12,3,0,0,0,0,1,0,0,0,95.4,100.1,1521.185129,1419.9284630000002,36015
1508,Thu,SAS,MEM,TNT,2015-12-03,2015,21500280,841,61,0,0.94,0.63,902,0.8779182074065898,2,0,2,12,3,0,4,0,0,1,4,0,0,97,96.4,1559.535449,1716.921022,55807
1509,Thu,IND,POR,Regional,2015-12-03,2015,21500281,0,26,45,1.09,1.14,71,0.9807146908678388,1,0,1,12,3,1,1,0,0,1,2,0,0,99.9,100.2,1525.792675,1556.872038,56329
1510,Thu,BOS,SAC,Regional,2015-12-03,2015,21500282,0,38,30,2.42,1.38,68,1,2,1,1,12,3,1,0,0,0,1,1,0,0,103.7,102.6,1391.1317210000002,1506.419594,50817
1511,Fri,BRK,NYK,ESPN,2015-12-04,2015,21500283,1108,35,209,7.35,7.35,1352,1,1,1,0,12,4,1,0,0,0,1,1,0,1,97.2,98.5,1332.734894,1413.962135,48689
1512,Fri,PHX,WAS,Regional,2015-12-04,2015,21500284,0,43,40,1.89,2.48,83,0.6953232462173315,1,1,0,12,4,2,0,0,0,1,2,0,0,101.8,101.9,1482.9619699999998,1459.9924529999998,25172
1513,Fri,MIL,DET,Regional,2015-12-04,2015,21500285,0,15,50,0.9,1.85,65,0.6987632066496421,1,1,0,12,4,0,0,0,0,1,0,0,0,98.7,98.1,1488.203367,1440.7603,25329
1514,Fri,LAL,ATL,Regional,2015-12-04,2015,21500286,0,118,58,5.48,2.41,176,1,3,2,1,12,4,0,1,0,0,1,1,0,0,100.8,99.1,1558.85412,1285.0549939999999,77669
1515,Fri,HOU,DAL,Regional,2015-12-04,2015,21500287,0,28,53,2.45,2.71,81,1,1,0,1,12,4,1,1,0,0,1,2,1,1,98.6,101.8,1533.056567,1556.5718669999999,57928
1516,Fri,CLE,NOP,ESPN,2015-12-04,2015,21500288,2145,127,6.153846154,1.5,0.64,2278.153846154,1,2,1,1,12,4,1,2,0,0,1,3,0,0,100.2,96.4,1504.901175,1636.055773,50101
1517,Sat,DEN,PHI,Regional,2015-12-05,2015,21500289,0,7,8,1.63,2.94,15,0.4135182998819362,0,0,0,12,5,0,0,0,1,0,0,0,0,101.7,99.8,1240.204388,1432.218096,22485
1518,Sat,GSW,TOR,Regional,2015-12-05,2015,21500290,0,344,0,2.49,2.86,344,1,5,2,3,12,5,2,2,0,1,0,4,0,0,96.2,103,1537.149401,1762.2528399999999,193889
1519,Sat,CLE,MIA,NBA TV,2015-12-05,2015,21500291,291,114,152,1.5,1.7,557,1,3,2,1,12,5,1,2,0,1,0,3,0,0,97,96.4,1485.203665,1628.3903380000002,77543
1520,Sat,CHA,CHI,Regional,2015-12-05,2015,21500292,0,9.5,225,1.19,3.46,234.5,1,2,2,0,12,5,3,1,0,1,0,4,0,0,100.1,99,1559.824066,1479.069834,55932
1521,Sat,SAC,HOU,Regional,2015-12-05,2015,21500293,0,22,31,1.38,2.45,53,0.9183605649404596,2,1,1,12,5,1,1,0,1,0,2,0,0,101.8,103.7,1560.435791,1385.732714,55223
1522,Sat,POR,MIN,Regional,2015-12-05,2015,21500294,0,75,14,1.14,1.74,89,0.6742095474271543,0,0,0,12,5,1,1,0,1,0,2,0,0,99.4,99.9,1374.755964,1529.963089,36254
1523,Sat,NYK,MIL,Regional,2015-12-05,2015,21500295,0,171,14,7.35,0.9,185,0.7335043009029225,1,0,1,12,5,0,1,0,1,0,1,0,0,98.1,97.2,1456.37637,1322.668566,44977
1524,Sat,BOS,SAS,Regional,2015-12-05,2015,21500296,0,39,79,2.42,0.94,118,1,3,2,1,12,5,4,0,0,1,0,4,0,0,96.4,102.6,1709.770432,1493.3446880000001,58304
1525,Sat,IND,UTA,Regional,2015-12-05,2015,21500297,0,36,24.46153846,1.09,0.92,60.46153846,0.9587162874792828,1,0,1,12,5,0,1,0,1,0,1,0,0,95.4,100.2,1527.3017619999998,1563.682968,25290
1526,Sat,ORL,LAC,Regional,2015-12-05,2015,21500298,0,14,67,1.52,5.48,81,1,1,1,0,12,5,2,0,0,1,0,2,0,0,99.4,100.1,1637.269599,1402.8149939999998,28741
1527,Sun,PHX,MEM,Regional,2015-12-06,2015,21500299,0,39,8.1,1.89,0.63,47.1,0.7685302720900712,0,0,0,12,6,0,0,0,1,0,0,0,0,97,101.9,1562.6120039999998,1461.5918390000002,20265
1528,Sun,GSW,BRK,Regional,2015-12-06,2015,21500300,0,355,91,2.49,7.35,446,1,3,0,3,12,6,0,2,0,1,0,2,0,0,98.5,103,1427.22806,1763.086548,169406
1529,Sun,LAL,DET,Regional,2015-12-06,2015,21500301,0,49,53,5.48,1.85,102,1,2,1,1,12,6,0,1,0,1,0,1,0,0,98.7,99.1,1494.451124,1275.7855869999999,67722
1530,Sun,DAL,WAS,Regional,2015-12-06,2015,21500302,0,17,35,2.71,2.48,52,0.6107290233837689,1,1,0,12,6,2,1,0,1,0,3,0,0,101.8,98.6,1473.5128619999998,1548.129257,23198
1531,Sun,SAC,OKC,Regional,2015-12-06,2015,21500303,0,22,41.81818182,1.38,0.72,63.81818182,1,3,2,1,12,6,2,1,0,1,0,3,0,0,100.6,103.7,1565.574844,1382.282524,27541
1532,Mon,DET,CHA,Regional,2015-12-07,2015,21500304,0,34,14,1.85,1.19,48,0.6230015201551606,1,0,1,12,0,1,0,0,0,1,1,0,0,99,98.7,1495.0902939999999,1477.554078,37764
1533,Mon,SAS,PHI,Regional,2015-12-07,2015,21500305,0,60,11,0.94,2.94,71,0.4215859897678079,2,0,2,12,0,0,4,0,0,1,4,0,0,101.7,96.4,1234.423204,1712.7304530000001,79503
1534,Mon,WAS,MIA,Regional,2015-12-07,2015,21500306,0,25,125,2.48,1.7,150,1,3,2,1,12,0,1,2,0,0,1,3,0,0,97,101.8,1474.755492,1485.002062,47752
1535,Mon,DAL,NYK,Regional,2015-12-07,2015,21500307,0,36,170,2.71,7.35,206,1,1,1,0,12,0,1,1,0,0,1,2,0,0,97.2,98.6,1318.518403,1541.973931,58662
1536,Mon,LAL,TOR,Regional,2015-12-07,2015,21500308,0,89,0,5.48,2.86,89,1,3,2,1,12,0,2,1,0,0,1,3,0,0,96.2,99.1,1540.032639,1280.4260800000002,153539
1537,Mon,PHX,CHI,Regional,2015-12-07,2015,21500309,0,36,160,1.89,3.46,196,1,2,2,0,12,0,3,0,0,0,1,3,0,0,100.1,101.9,1563.004506,1472.216599,58164
1538,Mon,POR,MIL,Regional,2015-12-07,2015,21500310,0,31,23,1.14,0.9,54,0.5375327242613667,0,0,0,12,0,0,1,0,0,1,1,0,0,98.1,99.9,1454.444001,1524.383034,34086
1539,Mon,LAC,MIN,Regional,2015-12-07,2015,21500311,0,94,43,5.48,1.74,137,0.1848522421988014,1,0,1,12,0,1,2,0,0,1,3,0,0,99.4,99.4,1376.899913,1637.6219720000001,42314
1540,Mon,BOS,NOP,NBA TV,2015-12-07,2015,21500312,136,57,6.7,2.42,0.64,199.7,0.8634019090531808,2,1,1,12,0,1,0,0,0,1,1,0,0,100.2,102.6,1490.5448820000001,1512.129165,36155
1541,Tue,POR,CLE,Regional,2015-12-08,2015,21500313,0,35,234,1.14,1.5,269,1,1,1,0,12,1,2,1,0,0,1,3,0,0,96.4,99.9,1649.76076,1519.206587,64015
1542,Tue,GSW,IND,NBA TV,2015-12-08,2015,21500314,823,296,68,2.49,1.09,1187,1,4,1,3,12,1,1,2,0,0,1,3,0,0,100.2,103,1564.908698,1764.1137219999998,214208
1543,Tue,HOU,BRK,Regional,2015-12-08,2015,21500315,0,55,49,2.45,7.35,104,0.5022558087074216,1,0,1,12,1,0,1,0,0,1,1,0,0,98.5,101.8,1437.000037,1547.9241140000001,37721
1544,Tue,OKC,MEM,Regional,2015-12-08,2015,21500316,0,54.2,16.4,0.72,0.63,70.6,0.8119101495667531,2,0,2,12,1,0,2,0,0,1,2,0,0,97,100.6,1539.148232,1590.8003099999999,28823
